# x	y	u	v	flags	mask
3.0874e+00	1.0267e+01	-1.0077e+00	-1.0587e+00	1.0000e+00	0.0000e+00
3.3050e+00	1.0267e+01	-1.5059e+00	-1.5482e+00	0.0000e+00	0.0000e+00
3.5226e+00	1.0267e+01	-1.5895e+00	-1.6416e+00	0.0000e+00	0.0000e+00
3.7402e+00	1.0267e+01	-1.6279e+00	-1.4971e+00	0.0000e+00	0.0000e+00
3.9577e+00	1.0267e+01	-1.3341e+00	-1.2642e+00	1.0000e+00	0.0000e+00
4.1753e+00	1.0267e+01	-1.4076e+00	-1.2686e+00	1.0000e+00	0.0000e+00
4.3929e+00	1.0267e+01	-1.4888e+00	-1.3607e+00	1.0000e+00	0.0000e+00
4.6104e+00	1.0267e+01	-1.5136e+00	-1.4064e+00	1.0000e+00	0.0000e+00
4.8280e+00	1.0267e+01	-1.5212e+00	-1.4253e+00	1.0000e+00	0.0000e+00
5.0456e+00	1.0267e+01	-1.5078e+00	-1.4833e+00	0.0000e+00	0.0000e+00
5.2632e+00	1.0267e+01	-1.5190e+00	-1.4637e+00	0.0000e+00	0.0000e+00
5.4807e+00	1.0267e+01	-1.4933e+00	-1.5211e+00	0.0000e+00	0.0000e+00
5.6983e+00	1.0267e+01	-1.5524e+00	-1.5023e+00	0.0000e+00	0.0000e+00
5.9159e+00	1.0267e+01	-1.6021e+00	-1.4495e+00	0.0000e+00	0.0000e+00
6.1334e+00	1.0267e+01	-1.7438e+00	-1.4197e+00	1.0000e+00	0.0000e+00
6.3510e+00	1.0267e+01	-2.4708e+00	1.4864e+00	0.0000e+00	0.0000e+00
6.5686e+00	1.0267e+01	-1.4171e+00	-1.0783e+00	1.0000e+00	0.0000e+00
6.7862e+00	1.0267e+01	-9.7025e-01	-7.5644e-01	1.0000e+00	0.0000e+00
7.0037e+00	1.0267e+01	-5.4120e-01	-5.6356e-01	1.0000e+00	0.0000e+00
7.2213e+00	1.0267e+01	-1.0265e-01	-5.1386e-01	1.0000e+00	0.0000e+00
7.4389e+00	1.0267e+01	3.2259e-01	-5.0797e-01	1.0000e+00	0.0000e+00
7.6564e+00	1.0267e+01	5.9790e-01	-5.0416e-01	1.0000e+00	0.0000e+00
7.8740e+00	1.0267e+01	8.2729e-01	-5.3759e-01	1.0000e+00	0.0000e+00
8.0916e+00	1.0267e+01	9.0121e-01	-5.9504e-01	1.0000e+00	0.0000e+00
8.3092e+00	1.0267e+01	9.3599e-01	-3.8033e-01	0.0000e+00	0.0000e+00
8.5267e+00	1.0267e+01	8.4003e-01	-4.2231e-01	0.0000e+00	0.0000e+00
8.7443e+00	1.0267e+01	8.0707e-01	-5.9487e-01	0.0000e+00	0.0000e+00
8.9619e+00	1.0267e+01	9.8896e-01	-7.1715e-01	0.0000e+00	0.0000e+00
9.1794e+00	1.0267e+01	5.9347e-01	-4.8582e-01	1.0000e+00	0.0000e+00
9.3970e+00	1.0267e+01	1.5013e+00	-5.9101e-01	0.0000e+00	0.0000e+00
9.6146e+00	1.0267e+01	5.1595e-01	-4.5783e-01	1.0000e+00	0.0000e+00
9.8322e+00	1.0267e+01	3.7582e-01	-3.1767e-01	1.0000e+00	0.0000e+00
1.0050e+01	1.0267e+01	-1.8143e-01	-3.8483e-02	0.0000e+00	0.0000e+00
1.0267e+01	1.0267e+01	5.4058e-01	-3.0507e-01	1.0000e+00	0.0000e+00
1.0485e+01	1.0267e+01	5.8104e-01	-2.9986e-01	1.0000e+00	0.0000e+00
1.0702e+01	1.0267e+01	2.2208e-01	-4.8005e-01	0.0000e+00	0.0000e+00
1.0920e+01	1.0267e+01	1.0272e+00	-6.7995e-01	0.0000e+00	0.0000e+00
1.1138e+01	1.0267e+01	1.4677e+00	-5.7487e-01	0.0000e+00	0.0000e+00
1.1355e+01	1.0267e+01	1.4834e+00	-5.8330e-01	0.0000e+00	0.0000e+00
1.1573e+01	1.0267e+01	1.4395e+00	-5.7692e-01	0.0000e+00	0.0000e+00
1.1790e+01	1.0267e+01	8.6478e-01	-6.1951e-01	1.0000e+00	0.0000e+00
1.2008e+01	1.0267e+01	8.6959e-01	-6.4307e-01	1.0000e+00	0.0000e+00
1.2225e+01	1.0267e+01	9.1408e-01	-6.8191e-01	1.0000e+00	0.0000e+00
1.2443e+01	1.0267e+01	3.4395e-02	1.1845e-01	0.0000e+00	0.0000e+00
1.2661e+01	1.0267e+01	-2.3784e-01	-3.4646e-01	0.0000e+00	0.0000e+00
1.2878e+01	1.0267e+01	1.4909e+00	-1.3578e+00	0.0000e+00	0.0000e+00
1.3096e+01	1.0267e+01	1.4414e+00	-9.0635e-01	0.0000e+00	0.0000e+00
1.3313e+01	1.0267e+01	1.5201e+00	-5.0018e-01	0.0000e+00	0.0000e+00
1.3531e+01	1.0267e+01	1.4655e+00	-4.3628e-01	0.0000e+00	0.0000e+00
1.3748e+01	1.0267e+01	1.2559e+00	-6.6036e-01	1.0000e+00	0.0000e+00
1.3966e+01	1.0267e+01	1.3796e+00	-2.9315e-01	0.0000e+00	0.0000e+00
1.4184e+01	1.0267e+01	1.2593e+00	-4.4644e-01	0.0000e+00	0.0000e+00
1.4401e+01	1.0267e+01	1.0257e+00	-4.4735e-01	0.0000e+00	0.0000e+00
1.4619e+01	1.0267e+01	1.1207e+00	-5.7952e-01	0.0000e+00	0.0000e+00
1.4836e+01	1.0267e+01	1.3599e+00	-3.7870e-01	0.0000e+00	0.0000e+00
1.5054e+01	1.0267e+01	1.2572e+00	-1.3463e-01	0.0000e+00	0.0000e+00
1.5271e+01	1.0267e+01	1.4428e+00	-6.2336e-01	0.0000e+00	0.0000e+00
1.5489e+01	1.0267e+01	1.3112e+00	-5.1209e-01	0.0000e+00	0.0000e+00
1.5707e+01	1.0267e+01	1.4094e+00	-1.2238e+00	0.0000e+00	0.0000e+00
1.5924e+01	1.0267e+01	1.0936e+00	-3.3933e-01	1.0000e+00	0.0000e+00
1.6142e+01	1.0267e+01	8.5668e-01	-3.2131e-01	1.0000e+00	0.0000e+00
1.6359e+01	1.0267e+01	7.5082e-01	-2.9199e-01	1.0000e+00	0.0000e+00
1.6577e+01	1.0267e+01	6.4223e-01	-2.4621e-01	1.0000e+00	0.0000e+00
1.6794e+01	1.0267e+01	-1.5737e+00	-7.8272e-01	0.0000e+00	0.0000e+00
1.7012e+01	1.0267e+01	4.2727e-01	-3.1758e-01	1.0000e+00	0.0000e+00
1.7230e+01	1.0267e+01	3.7659e-01	-2.3909e-01	1.0000e+00	0.0000e+00
1.7447e+01	1.0267e+01	2.9052e-01	-1.6943e-01	1.0000e+00	0.0000e+00
1.7665e+01	1.0267e+01	4.3787e-01	2.0344e-02	0.0000e+00	0.0000e+00
1.7882e+01	1.0267e+01	7.4830e-01	-1.0820e-01	0.0000e+00	0.0000e+00
1.8100e+01	1.0267e+01	-4.8353e-02	-5.9891e-02	0.0000e+00	0.0000e+00
1.8317e+01	1.0267e+01	1.3177e+00	2.4627e-01	0.0000e+00	0.0000e+00
1.8535e+01	1.0267e+01	4.1456e-01	2.9865e-01	0.0000e+00	0.0000e+00
1.8753e+01	1.0267e+01	2.5440e-01	2.8064e-01	1.0000e+00	0.0000e+00
1.8970e+01	1.0267e+01	1.9405e-01	2.5907e-01	0.0000e+00	0.0000e+00
1.9188e+01	1.0267e+01	9.6760e-02	4.9801e-02	0.0000e+00	0.0000e+00
1.9405e+01	1.0267e+01	3.3642e-01	2.6168e-01	1.0000e+00	0.0000e+00
1.9623e+01	1.0267e+01	3.7619e-01	-2.3689e-02	0.0000e+00	0.0000e+00
2.5901e-01	1.0050e+01	1.4834e+00	1.0889e+00	0.0000e+00	0.0000e+00
4.7659e-01	1.0050e+01	1.4445e+00	-1.7078e+00	0.0000e+00	0.0000e+00
6.9416e-01	1.0050e+01	1.3464e-01	-5.0085e-01	1.0000e+00	0.0000e+00
9.1173e-01	1.0050e+01	-1.2404e+00	1.3672e+00	0.0000e+00	0.0000e+00
1.1293e+00	1.0050e+01	8.5468e-02	-3.9052e-01	1.0000e+00	0.0000e+00
1.3469e+00	1.0050e+01	1.0922e-01	-1.4039e-01	1.0000e+00	0.0000e+00
1.5644e+00	1.0050e+01	1.4015e-01	-1.1582e-01	1.0000e+00	0.0000e+00
1.7820e+00	1.0050e+01	1.1446e-01	-1.2285e-01	1.0000e+00	0.0000e+00
1.9996e+00	1.0050e+01	1.5073e+00	-1.4610e+00	0.0000e+00	0.0000e+00
2.2172e+00	1.0050e+01	1.5135e+00	-1.7156e+00	0.0000e+00	0.0000e+00
2.4347e+00	1.0050e+01	-2.6310e-01	-4.3996e-01	1.0000e+00	0.0000e+00
2.6523e+00	1.0050e+01	-5.0677e+00	-1.0656e+00	0.0000e+00	0.0000e+00
2.8699e+00	1.0050e+01	-1.5837e+00	-1.6610e+00	0.0000e+00	0.0000e+00
3.0874e+00	1.0050e+01	-1.5889e+00	-1.5932e+00	0.0000e+00	0.0000e+00
3.3050e+00	1.0050e+01	-1.5508e+00	-1.5440e+00	0.0000e+00	0.0000e+00
3.5226e+00	1.0050e+01	-1.4910e+00	-1.5335e+00	0.0000e+00	0.0000e+00
3.7402e+00	1.0050e+01	-1.2509e+00	-1.2290e+00	1.0000e+00	0.0000e+00
3.9577e+00	1.0050e+01	-1.5223e+00	-1.5021e+00	0.0000e+00	0.0000e+00
4.1753e+00	1.0050e+01	-1.6646e+00	-1.5725e+00	0.0000e+00	0.0000e+00
4.3929e+00	1.0050e+01	-1.4640e+00	-3.5806e+00	0.0000e+00	0.0000e+00
4.6104e+00	1.0050e+01	-1.4915e+00	-1.3551e+00	1.0000e+00	0.0000e+00
4.8280e+00	1.0050e+01	-1.4929e+00	-1.3766e+00	1.0000e+00	0.0000e+00
5.0456e+00	1.0050e+01	-1.5065e+00	-1.4624e+00	1.0000e+00	0.0000e+00
5.2632e+00	1.0050e+01	-1.5196e+00	-1.5650e+00	0.0000e+00	0.0000e+00
5.4807e+00	1.0050e+01	-1.6062e+00	-1.5335e+00	0.0000e+00	0.0000e+00
5.6983e+00	1.0050e+01	-1.7334e+00	-1.4225e+00	1.0000e+00	0.0000e+00
5.9159e+00	1.0050e+01	-1.7675e+00	-1.3921e+00	1.0000e+00	0.0000e+00
6.1334e+00	1.0050e+01	-1.6833e+00	-1.2883e+00	1.0000e+00	0.0000e+00
6.3510e+00	1.0050e+01	-5.0767e+00	-1.5819e+00	0.0000e+00	0.0000e+00
6.5686e+00	1.0050e+01	-1.2851e+00	-9.9705e-01	1.0000e+00	0.0000e+00
6.7862e+00	1.0050e+01	-9.1102e-01	-8.3890e-01	1.0000e+00	0.0000e+00
7.0037e+00	1.0050e+01	-4.6489e-01	-7.0834e-01	1.0000e+00	0.0000e+00
7.2213e+00	1.0050e+01	1.6938e-02	-6.7427e-01	1.0000e+00	0.0000e+00
7.4389e+00	1.0050e+01	8.4443e-01	-2.7004e-01	0.0000e+00	0.0000e+00
7.6564e+00	1.0050e+01	1.6707e+00	-4.9728e-01	0.0000e+00	0.0000e+00
7.8740e+00	1.0050e+01	9.5425e-01	-6.0792e-01	1.0000e+00	0.0000e+00
8.0916e+00	1.0050e+01	1.4332e+00	-2.6477e-01	0.0000e+00	0.0000e+00
8.3092e+00	1.0050e+01	6.6192e-01	-5.0615e-01	0.0000e+00	0.0000e+00
8.5267e+00	1.0050e+01	7.5249e-01	-4.7400e-01	0.0000e+00	0.0000e+00
8.7443e+00	1.0050e+01	1.3316e+00	-1.1555e+00	0.0000e+00	0.0000e+00
8.9619e+00	1.0050e+01	6.5063e-01	-6.0932e-01	0.0000e+00	0.0000e+00
9.1794e+00	1.0050e+01	-8.8877e+00	-1.7213e+00	0.0000e+00	0.0000e+00
9.3970e+00	1.0050e+01	7.8340e-01	-6.7761e-01	0.0000e+00	0.0000e+00
9.6146e+00	1.0050e+01	5.4466e-01	-7.2246e-01	0.0000e+00	0.0000e+00
9.8322e+00	1.0050e+01	5.2582e+00	8.7119e+00	0.0000e+00	0.0000e+00
1.0050e+01	1.0050e+01	6.0435e-01	-2.8207e-01	1.0000e+00	0.0000e+00
1.0267e+01	1.0050e+01	6.1489e-01	-3.4174e-01	1.0000e+00	0.0000e+00
1.0485e+01	1.0050e+01	-1.4321e+00	4.6449e+00	0.0000e+00	0.0000e+00
1.0702e+01	1.0050e+01	8.4538e-01	-1.1601e+00	0.0000e+00	0.0000e+00
1.0920e+01	1.0050e+01	1.1402e+00	-1.0512e+00	0.0000e+00	0.0000e+00
1.1138e+01	1.0050e+01	1.1548e+00	-1.0151e+00	0.0000e+00	0.0000e+00
1.1355e+01	1.0050e+01	1.3190e+00	-8.5873e-01	0.0000e+00	0.0000e+00
1.1573e+01	1.0050e+01	1.3138e+00	-5.3687e-01	0.0000e+00	0.0000e+00
1.1790e+01	1.0050e+01	8.9944e-01	-7.4159e-01	1.0000e+00	0.0000e+00
1.2008e+01	1.0050e+01	9.0559e-01	-7.4398e-01	1.0000e+00	0.0000e+00
1.2225e+01	1.0050e+01	4.2641e-02	2.4922e-02	0.0000e+00	0.0000e+00
1.2443e+01	1.0050e+01	1.6383e+00	-1.4021e+00	0.0000e+00	0.0000e+00
1.2661e+01	1.0050e+01	1.4750e+00	-1.2780e+00	0.0000e+00	0.0000e+00
1.2878e+01	1.0050e+01	1.4626e+00	-5.6199e-01	0.0000e+00	0.0000e+00
1.3096e+01	1.0050e+01	1.3221e+00	-6.4892e-01	0.0000e+00	0.0000e+00
1.3313e+01	1.0050e+01	1.4389e+00	-5.3054e-01	0.0000e+00	0.0000e+00
1.3531e+01	1.0050e+01	1.2599e+00	-4.0709e-01	0.0000e+00	0.0000e+00
1.3748e+01	1.0050e+01	1.2319e+00	-6.2764e-01	1.0000e+00	0.0000e+00
1.3966e+01	1.0050e+01	1.4975e+00	-4.7569e-01	0.0000e+00	0.0000e+00
1.4184e+01	1.0050e+01	1.2721e+00	-2.8954e-01	0.0000e+00	0.0000e+00
1.4401e+01	1.0050e+01	1.2168e+00	-3.4719e-01	0.0000e+00	0.0000e+00
1.4619e+01	1.0050e+01	1.3884e+00	-4.8981e-01	0.0000e+00	0.0000e+00
1.4836e+01	1.0050e+01	1.0196e+00	-3.9458e-01	0.0000e+00	0.0000e+00
1.5054e+01	1.0050e+01	1.1896e+00	-4.1163e-01	1.0000e+00	0.0000e+00
1.5271e+01	1.0050e+01	1.2098e+00	-3.9239e-01	1.0000e+00	0.0000e+00
1.5489e+01	1.0050e+01	1.3546e+00	-4.1854e-01	0.0000e+00	0.0000e+00
1.5707e+01	1.0050e+01	1.4538e+00	-2.6738e-01	0.0000e+00	0.0000e+00
1.5924e+01	1.0050e+01	1.1067e+00	-3.3222e-01	1.0000e+00	0.0000e+00
1.6142e+01	1.0050e+01	8.7679e-01	-3.0436e-01	1.0000e+00	0.0000e+00
1.6359e+01	1.0050e+01	8.0669e-01	-2.5501e-01	1.0000e+00	0.0000e+00
1.6577e+01	1.0050e+01	7.1146e-01	-2.0793e-01	1.0000e+00	0.0000e+00
1.6794e+01	1.0050e+01	-1.4260e+00	-1.6800e-01	0.0000e+00	0.0000e+00
1.7012e+01	1.0050e+01	8.4703e-01	-8.4627e-02	0.0000e+00	0.0000e+00
1.7230e+01	1.0050e+01	2.8058e-01	-1.2444e-01	0.0000e+00	0.0000e+00
1.7447e+01	1.0050e+01	2.7116e-01	5.5800e-03	0.0000e+00	0.0000e+00
1.7665e+01	1.0050e+01	1.7607e+00	-7.4972e+00	0.0000e+00	0.0000e+00
1.7882e+01	1.0050e+01	7.0685e-01	-6.5162e-02	0.0000e+00	0.0000e+00
1.8100e+01	1.0050e+01	-8.0440e-02	-3.3942e-02	0.0000e+00	0.0000e+00
1.8317e+01	1.0050e+01	8.1507e-01	3.8389e-01	0.0000e+00	0.0000e+00
1.8535e+01	1.0050e+01	4.2697e-01	3.8971e-01	0.0000e+00	0.0000e+00
1.8753e+01	1.0050e+01	4.1305e-01	1.4088e-01	0.0000e+00	0.0000e+00
1.8970e+01	1.0050e+01	2.8018e-01	1.5959e-01	0.0000e+00	0.0000e+00
1.9188e+01	1.0050e+01	1.8519e-01	3.7547e-01	0.0000e+00	0.0000e+00
1.9405e+01	1.0050e+01	2.2184e-01	6.1816e-01	0.0000e+00	0.0000e+00
1.9623e+01	1.0050e+01	7.6150e-01	-1.1109e+00	0.0000e+00	0.0000e+00
2.5901e-01	9.8322e+00	-7.2336e-02	-6.0144e-01	1.0000e+00	0.0000e+00
4.7659e-01	9.8322e+00	-1.0348e-01	-5.9299e-01	1.0000e+00	0.0000e+00
6.9416e-01	9.8322e+00	1.4039e+00	1.3797e+00	0.0000e+00	0.0000e+00
9.1173e-01	9.8322e+00	-1.0727e-01	-4.7314e-01	1.0000e+00	0.0000e+00
1.1293e+00	9.8322e+00	-8.3789e-02	-4.0770e-01	1.0000e+00	0.0000e+00
1.3469e+00	9.8322e+00	-1.1016e-01	-3.1203e-01	1.0000e+00	0.0000e+00
1.5644e+00	9.8322e+00	-2.8232e-02	-2.7524e-01	1.0000e+00	0.0000e+00
1.7820e+00	9.8322e+00	-4.2680e+00	2.0962e-02	0.0000e+00	0.0000e+00
1.9996e+00	9.8322e+00	-7.7546e-02	-2.5972e-01	1.0000e+00	0.0000e+00
2.2172e+00	9.8322e+00	-1.2040e-01	-3.4905e-01	1.0000e+00	0.0000e+00
2.4347e+00	9.8322e+00	-2.1493e-01	-4.1640e-01	1.0000e+00	0.0000e+00
2.6523e+00	9.8322e+00	-2.3147e-01	-5.6844e-01	1.0000e+00	0.0000e+00
2.8699e+00	9.8322e+00	-4.0720e-01	-6.2578e-01	1.0000e+00	0.0000e+00
3.0874e+00	9.8322e+00	-6.9080e-01	-7.2080e-01	1.0000e+00	0.0000e+00
3.3050e+00	9.8322e+00	-8.6714e-01	-8.0039e-01	1.0000e+00	0.0000e+00
3.5226e+00	9.8322e+00	-9.7936e-01	-8.5238e-01	1.0000e+00	0.0000e+00
3.7402e+00	9.8322e+00	-1.1407e+00	-9.5603e-01	1.0000e+00	0.0000e+00
3.9577e+00	9.8322e+00	-1.5663e+00	-1.5175e+00	0.0000e+00	0.0000e+00
4.1753e+00	9.8322e+00	-1.5720e+00	-1.4922e+00	0.0000e+00	0.0000e+00
4.3929e+00	9.8322e+00	-1.5301e+00	-1.4970e+00	0.0000e+00	0.0000e+00
4.6104e+00	9.8322e+00	-1.3997e+00	-1.1296e+00	1.0000e+00	0.0000e+00
4.8280e+00	9.8322e+00	-1.4680e+00	-1.6038e+00	0.0000e+00	0.0000e+00
5.0456e+00	9.8322e+00	-1.6111e+00	-1.5449e+00	0.0000e+00	0.0000e+00
5.2632e+00	9.8322e+00	-1.5741e+00	-1.6273e+00	0.0000e+00	0.0000e+00
5.4807e+00	9.8322e+00	-1.5928e+00	-1.2943e+00	1.0000e+00	0.0000e+00
5.6983e+00	9.8322e+00	-1.8283e+00	-1.2883e+00	1.0000e+00	0.0000e+00
5.9159e+00	9.8322e+00	-1.5899e+00	-1.5258e+00	0.0000e+00	0.0000e+00
6.1334e+00	9.8322e+00	-1.7096e+00	-1.4091e+00	0.0000e+00	0.0000e+00
6.3510e+00	9.8322e+00	-1.7137e+00	-1.1134e+00	1.0000e+00	0.0000e+00
6.5686e+00	9.8322e+00	-1.3381e+00	-9.5897e-01	1.0000e+00	0.0000e+00
6.7862e+00	9.8322e+00	-9.3670e-01	-8.3151e-01	1.0000e+00	0.0000e+00
7.0037e+00	9.8322e+00	-3.9814e-01	-8.0103e-01	1.0000e+00	0.0000e+00
7.2213e+00	9.8322e+00	1.4604e+00	-4.0040e-01	0.0000e+00	0.0000e+00
7.4389e+00	9.8322e+00	1.1928e+00	-3.8449e-01	0.0000e+00	0.0000e+00
7.6564e+00	9.8322e+00	1.6479e+00	-1.5621e+00	0.0000e+00	0.0000e+00
7.8740e+00	9.8322e+00	5.2667e-01	-1.5867e+00	0.0000e+00	0.0000e+00
8.0916e+00	9.8322e+00	1.3518e+00	-1.3202e+00	0.0000e+00	0.0000e+00
8.3092e+00	9.8322e+00	1.1192e+00	-1.5045e+00	0.0000e+00	0.0000e+00
8.5267e+00	9.8322e+00	8.4882e-01	-4.6259e-01	1.0000e+00	0.0000e+00
8.7443e+00	9.8322e+00	7.8422e-01	-3.7625e-01	1.0000e+00	0.0000e+00
8.9619e+00	9.8322e+00	6.8735e-01	-3.5265e-01	1.0000e+00	0.0000e+00
9.1794e+00	9.8322e+00	5.2422e-01	-1.3456e+00	0.0000e+00	0.0000e+00
9.3970e+00	9.8322e+00	7.8142e-01	-7.6353e-01	0.0000e+00	0.0000e+00
9.6146e+00	9.8322e+00	5.8843e-01	-3.5810e-01	1.0000e+00	0.0000e+00
9.8322e+00	9.8322e+00	4.5564e-01	-3.3890e-01	1.0000e+00	0.0000e+00
1.0050e+01	9.8322e+00	8.1621e-01	-1.3307e+00	0.0000e+00	0.0000e+00
1.0267e+01	9.8322e+00	7.3556e-01	-5.0449e-01	1.0000e+00	0.0000e+00
1.0485e+01	9.8322e+00	-1.5908e+00	-3.0122e-01	0.0000e+00	0.0000e+00
1.0702e+01	9.8322e+00	1.4621e+00	-1.3052e+00	0.0000e+00	0.0000e+00
1.0920e+01	9.8322e+00	1.0635e+00	-1.0459e+00	0.0000e+00	0.0000e+00
1.1138e+01	9.8322e+00	1.0686e+00	-8.0609e-01	0.0000e+00	0.0000e+00
1.1355e+01	9.8322e+00	1.2621e+00	-6.2714e-01	0.0000e+00	0.0000e+00
1.1573e+01	9.8322e+00	9.6652e-01	-8.9029e-01	1.0000e+00	0.0000e+00
1.1790e+01	9.8322e+00	9.6635e-01	-8.6750e-01	1.0000e+00	0.0000e+00
1.2008e+01	9.8322e+00	-1.5442e+00	1.4304e+00	0.0000e+00	0.0000e+00
1.2225e+01	9.8322e+00	-7.6474e-01	1.4037e+00	0.0000e+00	0.0000e+00
1.2443e+01	9.8322e+00	1.5173e+00	-1.3387e+00	0.0000e+00	0.0000e+00
1.2661e+01	9.8322e+00	1.3899e+00	-8.5936e-01	0.0000e+00	0.0000e+00
1.2878e+01	9.8322e+00	1.1329e+00	-7.1633e-01	1.0000e+00	0.0000e+00
1.3096e+01	9.8322e+00	1.4653e+00	-5.3624e-01	0.0000e+00	0.0000e+00
1.3313e+01	9.8322e+00	1.3108e+00	-7.0820e-01	0.0000e+00	0.0000e+00
1.3531e+01	9.8322e+00	1.3276e+00	-6.9724e-01	0.0000e+00	0.0000e+00
1.3748e+01	9.8322e+00	1.3020e+00	-7.0280e-01	0.0000e+00	0.0000e+00
1.3966e+01	9.8322e+00	1.4221e+00	-4.9876e-01	0.0000e+00	0.0000e+00
1.4184e+01	9.8322e+00	1.0446e+00	-7.5048e-01	0.0000e+00	0.0000e+00
1.4401e+01	9.8322e+00	1.3683e+00	-7.7028e-01	0.0000e+00	0.0000e+00
1.4619e+01	9.8322e+00	1.3102e+00	-3.9342e-01	0.0000e+00	0.0000e+00
1.4836e+01	9.8322e+00	1.1769e+00	-4.4188e-01	1.0000e+00	0.0000e+00
1.5054e+01	9.8322e+00	1.1234e+00	-4.8997e-01	0.0000e+00	0.0000e+00
1.5271e+01	9.8322e+00	1.3747e+00	-5.3692e-01	0.0000e+00	0.0000e+00
1.5489e+01	9.8322e+00	1.3079e+00	-2.9011e-01	0.0000e+00	0.0000e+00
1.5707e+01	9.8322e+00	1.0341e+00	-3.7587e-01	0.0000e+00	0.0000e+00
1.5924e+01	9.8322e+00	1.2270e+00	-2.5016e-01	0.0000e+00	0.0000e+00
1.6142e+01	9.8322e+00	1.2399e+00	-1.2924e-01	0.0000e+00	0.0000e+00
1.6359e+01	9.8322e+00	1.1362e+00	-1.0143e-01	0.0000e+00	0.0000e+00
1.6577e+01	9.8322e+00	9.5036e-01	-8.5658e-02	0.0000e+00	0.0000e+00
1.6794e+01	9.8322e+00	6.9197e-01	1.3231e-01	0.0000e+00	0.0000e+00
1.7012e+01	9.8322e+00	8.3497e-01	6.2840e-02	0.0000e+00	0.0000e+00
1.7230e+01	9.8322e+00	3.4378e-01	2.6416e-01	0.0000e+00	0.0000e+00
1.7447e+01	9.8322e+00	1.8756e-01	-1.2889e-01	0.0000e+00	0.0000e+00
1.7665e+01	9.8322e+00	4.3874e-01	1.2413e-01	0.0000e+00	0.0000e+00
1.7882e+01	9.8322e+00	1.6278e-01	1.6916e-01	0.0000e+00	0.0000e+00
1.8100e+01	9.8322e+00	2.9950e-01	4.8259e-01	0.0000e+00	0.0000e+00
1.8317e+01	9.8322e+00	4.1550e-01	5.3882e-01	0.0000e+00	0.0000e+00
1.8535e+01	9.8322e+00	8.0449e-02	4.6211e-01	0.0000e+00	0.0000e+00
1.8753e+01	9.8322e+00	5.7484e-01	1.5823e-01	0.0000e+00	0.0000e+00
1.8970e+01	9.8322e+00	1.0628e-01	2.8239e-01	0.0000e+00	0.0000e+00
1.9188e+01	9.8322e+00	3.1341e-01	4.4483e-01	0.0000e+00	0.0000e+00
1.9405e+01	9.8322e+00	-1.1341e-01	5.4952e-01	0.0000e+00	0.0000e+00
1.9623e+01	9.8322e+00	5.1020e-01	2.8795e-01	0.0000e+00	0.0000e+00
2.5901e-01	9.6146e+00	-5.3745e+00	-1.5167e+00	0.0000e+00	0.0000e+00
4.7659e-01	9.6146e+00	-3.9084e-01	-5.5053e-01	1.0000e+00	0.0000e+00
6.9416e-01	9.6146e+00	-3.4614e-01	-4.9069e-01	1.0000e+00	0.0000e+00
9.1173e-01	9.6146e+00	-2.8392e-01	-4.4288e-01	1.0000e+00	0.0000e+00
1.1293e+00	9.6146e+00	-2.0702e-01	-3.8739e-01	1.0000e+00	0.0000e+00
1.3469e+00	9.6146e+00	-1.5831e-01	-3.0669e-01	1.0000e+00	0.0000e+00
1.5644e+00	9.6146e+00	-8.1447e-03	-2.7541e-01	1.0000e+00	0.0000e+00
1.7820e+00	9.6146e+00	9.8003e-02	-2.1226e-01	1.0000e+00	0.0000e+00
1.9996e+00	9.6146e+00	7.6015e-02	-1.6609e-01	1.0000e+00	0.0000e+00
2.2172e+00	9.6146e+00	1.5599e+00	1.4311e+00	0.0000e+00	0.0000e+00
2.4347e+00	9.6146e+00	8.8523e-03	-2.2283e-01	1.0000e+00	0.0000e+00
2.6523e+00	9.6146e+00	5.5520e-02	-3.0693e-01	1.0000e+00	0.0000e+00
2.8699e+00	9.6146e+00	-1.1569e-01	-3.3086e-01	1.0000e+00	0.0000e+00
3.0874e+00	9.6146e+00	-4.0478e-01	-3.9988e-01	1.0000e+00	0.0000e+00
3.3050e+00	9.6146e+00	1.4605e+00	-1.5554e+00	0.0000e+00	0.0000e+00
3.5226e+00	9.6146e+00	-7.9051e-01	-5.0275e-01	1.0000e+00	0.0000e+00
3.7402e+00	9.6146e+00	-9.8673e-01	-5.8410e-01	1.0000e+00	0.0000e+00
3.9577e+00	9.6146e+00	-1.5647e+00	-1.4973e+00	0.0000e+00	0.0000e+00
4.1753e+00	9.6146e+00	-1.4953e+00	-1.4861e+00	0.0000e+00	0.0000e+00
4.3929e+00	9.6146e+00	-1.5584e+00	-1.5377e+00	0.0000e+00	0.0000e+00
4.6104e+00	9.6146e+00	-1.5016e+00	-1.5291e+00	0.0000e+00	0.0000e+00
4.8280e+00	9.6146e+00	-1.5139e+00	-1.4949e+00	0.0000e+00	0.0000e+00
5.0456e+00	9.6146e+00	-1.3345e+00	-1.0513e+00	1.0000e+00	0.0000e+00
5.2632e+00	9.6146e+00	-1.3655e+00	-1.1064e+00	1.0000e+00	0.0000e+00
5.4807e+00	9.6146e+00	-1.4532e+00	-1.1732e+00	1.0000e+00	0.0000e+00
5.6983e+00	9.6146e+00	-1.6827e+00	-1.2203e+00	1.0000e+00	0.0000e+00
5.9159e+00	9.6146e+00	-1.6995e+00	-1.1778e+00	1.0000e+00	0.0000e+00
